,trade_dt,stcode,flag,pred_flag,prob,correct
161,2018-01-31,603637,-1.0,-1,0.37065355464157124,0
162,2018-01-31,000423,-1.0,-1,0.37084252237981724,0
163,2018-01-31,002479,-1.0,-1,0.37087488670420754,1
164,2018-01-31,600197,-1.0,-1,0.3710819204845223,0
165,2018-01-31,002493,1.0,-1,0.3712626652437605,0
166,2018-01-31,002774,-1.0,-1,0.3713074013940374,0
167,2018-01-31,300051,0.0,-1,0.3715305685161848,0
168,2018-01-31,002560,1.0,-1,0.3717656531986356,0
169,2018-01-31,002086,-1.0,-1,0.37192332304733955,1
170,2018-01-31,601366,-1.0,-1,0.3719642135005909,1
171,2018-01-31,002109,-1.0,-1,0.37202995061501076,0
172,2018-01-31,603186,0.0,-1,0.37263558856715323,0
173,2018-01-31,000801,0.0,-1,0.3730044090664838,0
174,2018-01-31,002881,0.0,-1,0.37304742493130394,0
175,2018-01-31,000425,0.0,-1,0.37316448324205803,0
176,2018-01-31,600846,0.0,-1,0.3736782966588161,0
177,2018-01-31,002506,1.0,-1,0.37371651045886073,0
178,2018-01-31,601878,-1.0,-1,0.3738139960002931,0
179,2018-01-31,002668,1.0,-1,0.3742515246322753,0
180,2018-01-31,600179,-1.0,-1,0.3748172330041453,0
181,2018-01-31,002049,1.0,-1,0.37492564450521704,0
182,2018-01-31,600107,1.0,-1,0.3750055636371374,0
183,2018-01-31,300516,-1.0,-1,0.37511741190086356,0
184,2018-01-31,600993,-1.0,-1,0.37512806747079613,0
185,2018-01-31,001979,-1.0,-1,0.37534205174992874,0
186,2018-01-31,000751,-1.0,-1,0.37546909279959595,0
187,2018-01-31,600280,1.0,-1,0.37547731331674733,0
188,2018-01-31,300420,-1.0,-1,0.37615954916527033,0
189,2018-01-31,600599,-1.0,-1,0.37615958858538856,0
190,2018-01-31,300225,-1.0,-1,0.3761633765084354,0
191,2018-01-31,600760,1.0,-1,0.3763730201397189,0
192,2018-01-31,002128,0.0,-1,0.3764818858815519,0
193,2018-01-31,000513,0.0,-1,0.3766001772067086,0
194,2018-01-31,002787,-1.0,-1,0.3766575301967162,0
195,2018-01-31,002314,-1.0,-1,0.37705726498788067,0
196,2018-01-31,300067,0.0,-1,0.3773081435684399,0
197,2018-01-31,000960,0.0,-1,0.37739721093816103,0
198,2018-01-31,002118,0.0,-1,0.3776831286828056,0
199,2018-01-31,600291,-1.0,-1,0.3777481672926347,1
200,2018-01-31,600711,-1.0,-1,0.3777624585085174,0
201,2018-01-31,601168,-1.0,-1,0.3778419944684007,0
202,2018-01-31,002690,1.0,-1,0.37789637771716905,1
203,2018-01-31,002666,1.0,-1,0.3779692329438935,0
204,2018-01-31,000615,-1.0,-1,0.3782147220653119,0
205,2018-01-31,603817,-1.0,-1,0.37899960710321956,0
206,2018-01-31,002261,0.0,-1,0.3794297275013207,0
207,2018-01-31,002299,1.0,-1,0.38030973518102906,0
208,2018-01-31,600312,-1.0,-1,0.3806670258617638,0
209,2018-01-31,300348,1.0,-1,0.3807408416177372,0
210,2018-01-31,002779,-1.0,-1,0.38109132695172404,1
211,2018-01-31,603131,-1.0,-1,0.38127480508922545,1
212,2018-01-31,601000,1.0,-1,0.38131358680947186,0
213,2018-01-31,000517,0.0,-1,0.38140677347309765,0
214,2018-01-31,600030,-1.0,-1,0.38152075427007,0
215,2018-01-31,600333,-1.0,-1,0.38152182010084235,1
216,2018-01-31,002659,0.0,-1,0.3819953814450248,0
217,2018-01-31,300685,1.0,-1,0.3826431692175517,0
218,2018-01-31,603036,-1.0,-1,0.3826442967929081,0
219,2018-01-31,002400,-1.0,-1,0.382682672421896,1
220,2018-01-31,603896,1.0,-1,0.3828224677039156,0
221,2018-01-31,002129,0.0,-1,0.38310455768707746,0
222,2018-01-31,300364,1.0,-1,0.38331309057835394,0
223,2018-01-31,300282,0.0,-1,0.38333727290948133,1
224,2018-01-31,601968,-1.0,-1,0.38356605946196043,0
225,2018-01-31,000877,1.0,-1,0.3836229624066515,0
226,2018-01-31,000928,0.0,-1,0.3838480584872101,0
227,2018-01-31,300052,1.0,-1,0.3842935484125722,1
228,2018-01-31,002307,-1.0,-1,0.3843516660313415,1
229,2018-01-31,300055,-1.0,-1,0.38443968107401116,0
230,2018-01-31,600021,0.0,-1,0.3851011024278565,0
231,2018-01-31,601233,0.0,-1,0.38587343021585696,0
232,2018-01-31,600977,1.0,-1,0.3858961038352691,0
233,2018-01-31,603816,0.0,-1,0.38590459602935556,0
234,2018-01-31,603167,-1.0,-1,0.3859872197838447,0
235,2018-01-31,002278,-1.0,-1,0.3869427103638542,0
236,2018-01-31,600262,1.0,-1,0.38708346406399635,1
237,2018-01-31,603766,0.0,-1,0.38745252232439586,0
238,2018-01-31,002114,-1.0,-1,0.3875266851420198,0
239,2018-01-31,300231,1.0,-1,0.3875766237298896,1
240,2018-01-31,300465,1.0,-1,0.3875909533214371,0
241,2018-01-31,300251,0.0,-1,0.3877580282470117,0
242,2018-01-31,000806,-1.0,-1,0.38783103929820884,0
243,2018-01-31,603505,1.0,-1,0.3878813038369804,0
244,2018-01-31,002634,-1.0,-1,0.3881047431612187,0
245,2018-01-31,300642,1.0,-1,0.3881780499665671,0
246,2018-01-31,002407,0.0,-1,0.38821290313548357,1
247,2018-01-31,002244,-1.0,-1,0.3882451719110183,1
248,2018-01-31,300676,1.0,-1,0.38830849710103243,1
249,2018-01-31,600641,0.0,-1,0.38877760430771285,1
250,2018-01-31,600031,-1.0,-1,0.3888239105732782,0
251,2018-01-31,600506,0.0,-1,0.3890030895146192,0
252,2018-01-31,600702,0.0,-1,0.38908482491115226,0
253,2018-01-31,300002,1.0,-1,0.38913950968603667,0
254,2018-01-31,002853,-1.0,-1,0.3892804503994689,0
255,2018-01-31,000548,0.0,-1,0.38929991435146477,1
256,2018-01-31,000890,0.0,-1,0.3894442982574178,0
257,2018-01-31,600776,-1.0,-1,0.38951830820555694,0
258,2018-01-31,600667,0.0,-1,0.3900213949728051,0
259,2018-01-31,002869,0.0,-1,0.39006351473445416,0
260,2018-01-31,300158,0.0,-1,0.3901450827730183,1
261,2018-01-31,601200,0.0,-1,0.3903235063006326,0
262,2018-01-31,000042,0.0,-1,0.3903667917774301,0
263,2018-01-31,600248,0.0,-1,0.3905823150145107,0
264,2018-01-31,603456,-1.0,-1,0.3909263608787824,0
265,2018-01-31,600999,-1.0,-1,0.3909486191629483,1
266,2018-01-31,000961,0.0,-1,0.3911528103743795,0
267,2018-01-31,600604,0.0,-1,0.3911608500498268,0
268,2018-01-31,601009,-1.0,-1,0.391455911275488,0
269,2018-01-31,300651,0.0,-1,0.39153191835607165,1
270,2018-01-31,300678,-1.0,-1,0.39154566002015145,0
271,2018-01-31,600992,-1.0,-1,0.3918046843950622,0
272,2018-01-31,002783,-1.0,-1,0.3918479253894712,1
273,2018-01-31,002516,1.0,-1,0.3919143944167679,0
274,2018-01-31,600802,0.0,-1,0.39206836280523416,0
275,2018-01-31,600446,0.0,-1,0.39245987900672946,0
276,2018-01-31,600093,1.0,-1,0.39262215695710523,0
277,2018-01-31,600570,0.0,-1,0.3926542346073414,1
278,2018-01-31,000557,-1.0,-1,0.3928935615352533,1
279,2018-01-31,600797,0.0,-1,0.39302269073304996,0
280,2018-01-31,600115,0.0,-1,0.3935642389912559,0
281,2018-01-31,000758,0.0,-1,0.3936965437158363,1
282,2018-01-31,300319,1.0,-1,0.39400449694574485,0
283,2018-01-31,002713,0.0,-1,0.3940497388107073,0
284,2018-01-31,600355,-1.0,-1,0.3942000904431852,1
285,2018-01-31,002875,-1.0,-1,0.3943681793815138,0
286,2018-01-31,603393,0.0,-1,0.3952974616994452,0
287,2018-01-31,300145,0.0,-1,0.39561090598337323,0
288,2018-01-31,002697,0.0,-1,0.39568077483926456,0
289,2018-01-31,000767,0.0,-1,0.39588559091212516,1
290,2018-01-31,600874,0.0,-1,0.39598419223668097,0
291,2018-01-31,300191,-1.0,-1,0.3965341948620429,0
292,2018-01-31,000958,-1.0,-1,0.3966354888348294,1
293,2018-01-31,002884,0.0,-1,0.3966735777992812,0
294,2018-01-31,300400,1.0,-1,0.39713621916829817,0
295,2018-01-31,300590,1.0,-1,0.39716289947152456,1
296,2018-01-31,600158,0.0,-1,0.39729705799500314,1
297,2018-01-31,600026,-1.0,-1,0.39733977226266104,0
298,2018-01-31,002557,-1.0,-1,0.39737671561474414,1
299,2018-01-31,002317,-1.0,-1,0.39748326641553194,1
300,2018-01-31,603063,-1.0,-1,0.3975605913520737,0
301,2018-01-31,002286,1.0,-1,0.39768557168028873,0
302,2018-01-31,002588,1.0,-1,0.39780265369600054,1
303,2018-01-31,601919,-1.0,-1,0.39814406911808564,0
304,2018-01-31,002860,0.0,-1,0.39821787262668,0
305,2018-01-31,603338,1.0,-1,0.39839851605695875,0
306,2018-01-31,601375,0.0,-1,0.3986107052213237,0
307,2018-01-31,600362,-1.0,-1,0.39861977673390087,1
308,2018-01-31,002254,0.0,-1,0.3986733295723965,1
309,2018-01-31,600909,0.0,-1,0.39910241931134327,0
310,2018-01-31,002670,-1.0,-1,0.39920716753948515,0
311,2018-01-31,002054,-1.0,-1,0.3992518120218214,0
312,2018-01-31,000970,1.0,-1,0.399688894357731,1
313,2018-01-31,300478,0.0,-1,0.39973257407189744,0
314,2018-01-31,002465,1.0,-1,0.40031809111189043,0
315,2018-01-31,601699,0.0,-1,0.40045178692929034,1
316,2018-01-31,000543,-1.0,-1,0.4012083930556816,0
317,2018-01-31,300276,0.0,-1,0.4014856221487437,0
318,2018-01-31,300198,-1.0,-1,0.4017010858446359,1
319,2018-01-31,603577,-1.0,-1,0.40170759285096275,1
320,2018-01-31,000802,-1.0,-1,0.4020145375141419,0
321,2018-01-31,300016,-1.0,-1,0.402231456164862,1
322,2018-01-31,002639,0.0,-1,0.40224054995150593,1
323,2018-01-31,002514,-1.0,-1,0.40229627597774525,0
324,2018-01-31,603881,-1.0,-1,0.40273913725924987,0
325,2018-01-31,000301,1.0,-1,0.4027865809575963,1
326,2018-01-31,300054,0.0,-1,0.4030122094396706,0
327,2018-01-31,002707,1.0,-1,0.403413917218142,0
328,2018-01-31,000686,-1.0,-1,0.4034489620634834,1
329,2018-01-31,002649,1.0,-1,0.4036491699039926,0
330,2018-01-31,002016,-1.0,-1,0.40366895386280366,0
331,2018-01-31,300457,0.0,-1,0.4036704679617601,1
332,2018-01-31,000761,0.0,-1,0.4040305226265896,0
333,2018-01-31,300008,0.0,-1,0.404286676455103,0
334,2018-01-31,601881,-1.0,-1,0.4043670324442909,0
335,2018-01-31,002809,0.0,-1,0.40445605627736536,0
336,2018-01-31,600653,0.0,-1,0.40445684971016055,1
337,2018-01-31,603128,0.0,-1,0.40453428515389644,0
338,2018-01-31,000667,0.0,-1,0.4047213455602589,0
339,2018-01-31,600122,0.0,-1,0.40478311688984364,1
340,2018-01-31,300147,0.0,-1,0.4048123543375213,1
341,2018-01-31,000411,1.0,-1,0.4048692030816557,0
342,2018-01-31,002837,1.0,-1,0.4048908013035318,0
343,2018-01-31,002861,0.0,-1,0.40501478507423844,0
344,2018-01-31,300662,-1.0,-1,0.4051128048508793,1
345,2018-01-31,600059,-1.0,-1,0.4052163991879693,1
346,2018-01-31,002714,-1.0,-1,0.40536452145241403,1
347,2018-01-31,002886,-1.0,-1,0.4053917504859138,0
348,2018-01-31,300176,1.0,-1,0.40542763501627777,0
349,2018-01-31,600029,1.0,-1,0.405446032904569,0
350,2018-01-31,002445,1.0,-1,0.4054869796958738,0
351,2018-01-31,300050,1.0,-1,0.4055284305106528,0
352,2018-01-31,300162,-1.0,-1,0.4056776600218201,1
353,2018-01-31,300148,1.0,-1,0.4057170062405148,1
354,2018-01-31,600346,1.0,-1,0.4057290896123095,0
355,2018-01-31,603801,1.0,-1,0.4059358871986035,0
356,2018-01-31,603877,1.0,-1,0.4059856712220467,0
357,2018-01-31,600023,0.0,-1,0.4060982527661175,1
358,2018-01-31,600585,0.0,-1,0.4065655776112533,0
359,2018-01-31,600067,0.0,-1,0.4065703537196788,1
360,2018-01-31,300494,0.0,-1,0.40669352820220284,0
361,2018-01-31,000401,1.0,-1,0.40677650563568685,1
362,2018-01-31,000733,0.0,-1,0.4070797800186792,0
363,2018-01-31,603938,1.0,-1,0.4071743046263743,0
364,2018-01-31,600971,0.0,-1,0.40747656561308093,0
365,2018-01-31,002376,1.0,-1,0.40749966635329554,0
366,2018-01-31,300101,1.0,-1,0.40761844439715966,1
367,2018-01-31,600155,-1.0,-1,0.40770894928171947,1
368,2018-01-31,002264,-1.0,-1,0.40776369814124197,1
369,2018-01-31,000955,0.0,-1,0.4078085775968538,0
370,2018-01-31,002428,0.0,-1,0.40783797630600876,0
371,2018-01-31,000839,0.0,-1,0.40788854322008977,1
372,2018-01-31,300236,1.0,-1,0.40792404534829074,1
373,2018-01-31,601002,-1.0,-1,0.4079326858650931,0
374,2018-01-31,002044,1.0,-1,0.40816252135065234,0
375,2018-01-31,300263,-1.0,-1,0.4083684270216667,1
376,2018-01-31,300120,0.0,-1,0.40844987917967585,0
377,2018-01-31,600690,0.0,-1,0.40870569872042456,0
378,2018-01-31,600405,0.0,-1,0.40873061790081816,0
379,2018-01-31,300377,1.0,-1,0.40895663926332926,0
380,2018-01-31,002309,1.0,-1,0.4090151574989117,0
381,2018-01-31,600381,-1.0,-1,0.40908907190130656,0
382,2018-01-31,002745,-1.0,-1,0.4091022939159145,0
383,2018-01-31,600810,1.0,-1,0.4091161311777252,0
384,2018-01-31,603011,-1.0,-1,0.4092428078127572,0
385,2018-01-31,600352,1.0,-1,0.4092511725857482,1
386,2018-01-31,300121,0.0,-1,0.40925959198157785,0
387,2018-01-31,002006,0.0,-1,0.4093284661757664,0
388,2018-01-31,002508,-1.0,-1,0.4093807071038721,1
389,2018-01-31,000786,0.0,-1,0.4094508191126149,0
390,2018-01-31,600543,-1.0,-1,0.4098580657524609,0
391,2018-01-31,600851,-1.0,-1,0.40992168783630795,1
392,2018-01-31,600600,0.0,-1,0.4099423541700315,1
393,2018-01-31,002476,0.0,-1,0.41001153373416815,0
394,2018-01-31,603716,1.0,-1,0.41002582430697115,0
395,2018-01-31,002531,0.0,-1,0.4102961151995675,1
396,2018-01-31,300386,0.0,-1,0.41090616670438046,1
397,2018-01-31,600462,0.0,-1,0.4113064368985662,0
398,2018-01-31,000623,0.0,-1,0.41133583573405064,0
399,2018-01-31,000822,0.0,-1,0.41138255475185753,1
400,2018-01-31,600606,-1.0,-1,0.4113970971703645,0
401,2018-01-31,000776,-1.0,-1,0.41150160418069887,0
402,2018-01-31,603239,0.0,-1,0.41154534789130476,0
403,2018-01-31,600546,-1.0,-1,0.41156880739022267,0
404,2018-01-31,002081,-1.0,-1,0.41168313710556165,1
405,2018-01-31,600771,-1.0,-1,0.41181554266059095,0
406,2018-01-31,603039,1.0,-1,0.4119021000111569,0
407,2018-01-31,000505,-1.0,-1,0.4119179428454191,0
408,2018-01-31,300183,0.0,-1,0.41196555501864995,1
409,2018-01-31,603066,-1.0,-1,0.4119879583804385,0
410,2018-01-31,300164,-1.0,-1,0.4119911931665258,1
411,2018-01-31,603200,1.0,-1,0.41199656757782505,1
412,2018-01-31,600151,-1.0,-1,0.41274294505514403,1
413,2018-01-31,002202,0.0,-1,0.4130279969394771,0
414,2018-01-31,600549,1.0,-1,0.41312006508425125,0
415,2018-01-31,000510,-1.0,-1,0.4131845218510524,0
416,2018-01-31,000710,1.0,-1,0.4136280093476615,0
417,2018-01-31,300514,1.0,-1,0.41366890688403074,0
418,2018-01-31,600251,0.0,-1,0.41408714066543184,1
419,2018-01-31,002752,-1.0,-1,0.4141133123521048,1
420,2018-01-31,601636,-1.0,-1,0.4141625050030038,0
421,2018-01-31,600185,-1.0,-1,0.41426647297953695,1
422,2018-01-31,603001,0.0,-1,0.414389024174746,0
423,2018-01-31,002104,-1.0,-1,0.41446291524053397,0
424,2018-01-31,600675,0.0,-1,0.41457716092289393,0
425,2018-01-31,601015,0.0,-1,0.41460118686397573,0
426,2018-01-31,603337,1.0,-1,0.4146717870752094,0
427,2018-01-31,002210,0.0,-1,0.41506406632240767,0
428,2018-01-31,002840,1.0,-1,0.41518018683077923,0
429,2018-01-31,300584,1.0,-1,0.41524854786051335,0
430,2018-01-31,600537,1.0,-1,0.4152491761836622,1
431,2018-01-31,002687,-1.0,-1,0.4154253398850589,1
432,2018-01-31,000965,-1.0,-1,0.41559984612874357,1
433,2018-01-31,002058,-1.0,-1,0.41588092784760733,1
434,2018-01-31,601128,-1.0,-1,0.4159603937012888,0
435,2018-01-31,300315,1.0,-1,0.41604258591219,0
436,2018-01-31,603305,0.0,-1,0.41651524101745296,0
437,2018-01-31,300298,0.0,-1,0.4165282251843702,0
438,2018-01-31,300472,-1.0,-1,0.4165420026857966,0
439,2018-01-31,600668,0.0,-1,0.41663294221229785,0
440,2018-01-31,002212,-1.0,-1,0.4169528858336454,0
441,2018-01-31,002529,1.0,-1,0.41699589117253544,1
442,2018-01-31,300603,-1.0,-1,0.4171859435419225,0
443,2018-01-31,603958,-1.0,-1,0.4175790569479744,0
444,2018-01-31,603728,1.0,-1,0.41771579797442815,1
445,2018-01-31,603886,-1.0,-1,0.4177269937664114,0
446,2018-01-31,002245,1.0,-1,0.41784643265795396,1
447,2018-01-31,601111,1.0,-1,0.4179237508952747,0
448,2018-01-31,603903,0.0,-1,0.4179299191559844,1
449,2018-01-31,600188,-1.0,-1,0.4179519081360991,0
450,2018-01-31,600735,-1.0,-1,0.4179721964695334,0
451,2018-01-31,600481,0.0,-1,0.41800593885940257,0
452,2018-01-31,600926,0.0,-1,0.41819297134169714,0
453,2018-01-31,603303,-1.0,-1,0.4182554959839127,0
454,2018-01-31,600104,0.0,-1,0.4184625492659892,0
455,2018-01-31,002074,1.0,-1,0.41852098153740414,1
456,2018-01-31,603299,-1.0,-1,0.4185292613734594,0
457,2018-01-31,000651,0.0,-1,0.4185294462647124,0
458,2018-01-31,002388,0.0,-1,0.4188254752270551,0
